video,prompt,audio_emb
68423491c5f94c9e5982e94ca0b19327_cfr25.mp4,"A woman with fair skin and brown hair sits at an office desk, dressed in a dark blue blazer and burgundy shirt, before standing and displaying a concerned expression as she engages with an unseen issue. The scene unfolds in a professional office setting, with a telephone and papers scattered in front of her.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/68423491c5f94c9e5982e94ca0b19327.pt
bae847403d4c3234a4a3dd9f6ea139fa_cfr25.mp4,"The video shows two individuals in a softly lit, indoor setting: a woman in her thirties with dark brown hair and a floral dress, engaged in a phone conversation, and a partially out-of-focus man in his forties with a serious expression, standing nearby. The woman is dressed in a formal or semi-formal setting, possibly a party or gathering, with the man standing in the background, lost in thought.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bae847403d4c3234a4a3dd9f6ea139fa.pt
5bd6b269852d5f59690c902611a0c08e_cfr25.mp4,"The video shows a single male figure, with dark hair and light skin, standing still against a dimly lit backdrop of horizontal wooden slats, wearing a dark jacket over a lighter-colored shirt. He stands upright with a neutral expression, his posture and facial features illuminated by soft shadows in a calm and static indoor setting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5bd6b269852d5f59690c902611a0c08e.pt
494eaa83d17bb9cb1e3be8d678931d67_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/494eaa83d17bb9cb1e3be8d678931d67.pt
a19ac57b4a9fa4a28c567e5cccde5bfc_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a19ac57b4a9fa4a28c567e5cccde5bfc.pt
ee758965faa7b94993a93aa175da3c80_cfr25.mp4,"The video shows a middle-aged man in his forties, dressed in a dark suit and white shirt, gesturing emphatically as he engages in a phone conversation in a professional indoor setting, likely an office. The man, with dark hair and fair skin, stands out against a neutral-colored backdrop with partially visible blinds, exuding a focused and professional atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ee758965faa7b94993a93aa175da3c80.pt
3d8390bea11d7b71d0b79aade16ea303_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/3d8390bea11d7b71d0b79aade16ea303.pt
7da11423034d015ccc8ad2c0c322ce20_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7da11423034d015ccc8ad2c0c322ce20.pt
062fa822b37a5e61b824e964371bce7d_cfr25.mp4,"The video shows a middle-aged man with gray hair and a serious expression, dressed in a dark suit and tie, seated and clasped hands, in a dimly lit indoor setting that appears to be an office or a minimalist room. The soft glow of a light source illuminates his face, casting a somber atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/062fa822b37a5e61b824e964371bce7d.pt
798ac8d248e9703a77072a70aef1207c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/798ac8d248e9703a77072a70aef1207c.pt
b6ac8513f5c72a3a0097d68821dd6436_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/b6ac8513f5c72a3a0097d68821dd6436.pt
89cea9033d0b40e049f73e05fa15a1e6_cfr25.mp4,"A middle-aged man with short, dark hair and a light stubble is engaged in a serious conversation with an older man wearing glasses and a dark suit in a public or workplace setting, with a building and a car visible in the background. The two men stand facing each other, their expressions conveying a sense of focus and attention, amidst a static and unchanging environment.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/89cea9033d0b40e049f73e05fa15a1e6.pt
8510e33768c88b31e188b12f61662adf_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8510e33768c88b31e188b12f61662adf.pt
84c632a06b518bcf961caecbf9395a5a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/84c632a06b518bcf961caecbf9395a5a.pt
74394008ec8a0577d93a05e952c5b88d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/74394008ec8a0577d93a05e952c5b88d.pt
7276bc723ea2abb2dac7562f81097db7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7276bc723ea2abb2dac7562f81097db7.pt
80b549473c9fd2036c7958b91a9eea55_cfr25.mp4,"The video shows a single man in his forties, with short, dark hair and a focused expression, standing in the foreground of a bright and typical office environment. He is dressed in a dark jacket over a collared shirt, with a blurred background of a presentation screen and another person standing nearby, suggesting a professional setting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/80b549473c9fd2036c7958b91a9eea55.pt
a17f2aa366bd9dfc19b95feb1bc13387_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a17f2aa366bd9dfc19b95feb1bc13387.pt
c95998de3b8e1445ccb10c91ac1a2685_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c95998de3b8e1445ccb10c91ac1a2685.pt
871e6da151e614eba405b6005aa1a711_cfr25.mp4,"A middle-aged individual with a mustache, wearing a dark-colored cap and jacket, sits relaxed in the driver's seat of a car, engaged in a conversation or listening intently. The car is parked in a residential neighborhood with greenery and a house in the background, illuminated by daytime lighting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/871e6da151e614eba405b6005aa1a711.pt
736fca30705981474c3f3f8dde3618d4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/736fca30705981474c3f3f8dde3618d4.pt
e367786de3b0ccc2c5afdf6924fb9306_cfr25.mp4,"A middle-aged man with dark hair and a light complexion stands in front of a car, wearing a casual patterned button-up shirt and a gold chain necklace, engaged in a hushed conversation with an unseen person in a grassy outdoor area. His expression transitions from casual to serious as he stands near a parked car, the serene surroundings providing a stark contrast to the intensity of the conversation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e367786de3b0ccc2c5afdf6924fb9306.pt
b7d9d917888e509053febd32ec71f192_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/b7d9d917888e509053febd32ec71f192.pt
f2a7e4e22371721680fe81e060a12afe_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f2a7e4e22371721680fe81e060a12afe.pt
15d34ba12b7deb6b39b51cd551288169_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/15d34ba12b7deb6b39b51cd551288169.pt
f61d6af7859a70d2d92b816b784c1e9d_cfr25.mp4,"The video shows a single male character, a middle-aged man with fair skin and dark hair, seated in a formal indoor setting, likely an office or a room with patterned wallpaper, wearing a dark suit, red tie, and matching pocket square, engaged in a conversation with an unseen person.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f61d6af7859a70d2d92b816b784c1e9d.pt
c4b75f9a0758d7d07bae43af20e9eca2_cfr25.mp4,"The video shows a single individual with pale blue skin and long blonde hair, dressed in a fluffy pink fur coat over a white high-collared garment, navigating a range of emotions as they move through a softly lit, domestic space filled with various items on a nearby shelf. The character's expressive face and the serene atmosphere of the indoor setting create a captivating scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c4b75f9a0758d7d07bae43af20e9eca2.pt
f3cc3211b0e0f5d198ad04806e266ea9_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f3cc3211b0e0f5d198ad04806e266ea9.pt
947f41e4e66fdbc493156cda008ac356_cfr25.mp4,"A woman with medium-length brown hair and green eyes is seen in a series of close-ups, her facial expressions changing from concern to surprise and back to concern as she stands in a blurred indoor setting, wearing a dark jacket over a light top.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/947f41e4e66fdbc493156cda008ac356.pt
08c81f46dc584716ef1857fc7ad69fdd_cfr25.mp4,"The video shows a middle-aged man, likely in his forties or fifties, with gray hair and fair skin, seated in a formal setting, dressed in a dark pinstripe suit, white shirt, and patterned tie, engaged in a conversation or interview in a room with patterned wallpaper and a wooden door.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/08c81f46dc584716ef1857fc7ad69fdd.pt
f41c0c4395ca83a4112b76618c046511_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f41c0c4395ca83a4112b76618c046511.pt
45b30fae70a991dfc999e6deafa0f3e6_cfr25.mp4,"A woman with short, wavy hair and fair skin is seen in three different office settings, each with a distinct sign: 'Data Center', 'Data Entry', and again 'Data Entry'. She is dressed in a red polka-dotted blouse and white blouse in the first scene, a red dress with a white collar and bow tie in the second and third scenes, with her hair styled differently in the third scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/45b30fae70a991dfc999e6deafa0f3e6.pt
21a2b0f41bb4b8d86796879e7447f691_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/21a2b0f41bb4b8d86796879e7447f691.pt
58cb7e8cd8f2117a278db511dbfbacbd_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/58cb7e8cd8f2117a278db511dbfbacbd.pt
5233a5de444667e6ca28fb7080cbc9b1_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5233a5de444667e6ca28fb7080cbc9b1.pt
0817678bcb248aabd29ee42632615a20_cfr25.mp4,"The video shows a single individual, a woman in her thirties with shoulder-length dark hair and fair skin, sitting upright in a dimly lit room, wearing a dark-colored blazer, intensely focused on a large screen displaying a digital interface behind her. The control room-like environment is minimalist, with the woman's figure and the screen being the primary focal points.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0817678bcb248aabd29ee42632615a20.pt
d5e889a9b27c4be8b1197ad704625ea7_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d5e889a9b27c4be8b1197ad704625ea7.pt
f19668369308efadf2df4449a43d93f2_cfr25.mp4,"A young man with light brown hair and a contemplative expression sits indoors, wearing a stained black shirt with a red and blue American flag design, engaged in a casual conversation or interview. He is seated in a room with wall decorations, with a window in the background partially obscured by blinds, suggesting a quiet, indoor setting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f19668369308efadf2df4449a43d93f2.pt
b0a6e62532def6e9464945893addf9a9_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/b0a6e62532def6e9464945893addf9a9.pt
850244f4f352a8150d4738b49a19a788_cfr25.mp4,"The video features a single male individual, likely in his forties or fifties, seated in a professional setting, engaged in a conversation or interview, dressed in a gray suit, blue sweater, and white shirt with a pink pocket square, while surrounded by bookshelves and a softly lit, blurred background that suggests an office or study room.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/850244f4f352a8150d4738b49a19a788.pt
7e8ba8c1863a2672957974ac61c8a6ff_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7e8ba8c1863a2672957974ac61c8a6ff.pt
4c5a54b00dc52aa6fa77456626257989_cfr25.mp4,"The video shows a single person, a woman with long, wavy red hair and a shiny peach-colored blazer, seated in a car at night, illuminated by a soft glow from an external light source, as she appears to engage in a conversation or listen intently with a relaxed posture. The dimly lit urban background is visible through the car's windows, with indistinct shapes and lights adding to the calm and intimate atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4c5a54b00dc52aa6fa77456626257989.pt
9e3098b0f8a0eacae1a30a8d8c12934d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9e3098b0f8a0eacae1a30a8d8c12934d.pt
53b660ca2988e249eb7d714af74a7888_cfr25.mp4,"The video shows a single person, a young woman with dark hair and fair skin, wearing a headband, sitting or standing in a warm-toned, indoor setting with a blurred background. She has a neutral expression and remains stationary throughout the close-up shot.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/53b660ca2988e249eb7d714af74a7888.pt
8c880446a79318c78cce0c4f8161ac7b_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8c880446a79318c78cce0c4f8161ac7b.pt
7e0aedfc68dd32f2ba5d4dd1f37d2e37_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7e0aedfc68dd32f2ba5d4dd1f37d2e37.pt
6280f39a10e07d6df30785a7201149fe_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6280f39a10e07d6df30785a7201149fe.pt
04cbabcc062ca71a77fbf2bf591c8f26_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/04cbabcc062ca71a77fbf2bf591c8f26.pt
8e289bf020a299fd4c0a07183bfa9dff_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8e289bf020a299fd4c0a07183bfa9dff.pt
6d48a086508df97ff00515dd102184ec_cfr25.mp4,"A middle-aged woman with shoulder-length dark hair and fair skin is seen speaking to the camera in a formal setting, likely an office or public space, wearing a navy blue shirt and a gold necklace. She is the sole individual in the frame, standing in front of a neutral-toned background with a column, her expressions and gestures conveying a range of emotions as she speaks.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6d48a086508df97ff00515dd102184ec.pt
